ano,sigla_uf,cargo,sigla_partido,id_municipio_tse,municipio,numero_candidato,votos,resultado,resultado_agregado,nome_urna,nome,idade,genero,instrucao,ocupacao,raca,fundo_partidario,fundo_especial,fundo_total,#NULO,FUNDO ESPECIAL,FUNDO PARTIDARIO,OUTROS RECURSOS
2020,SP,vereador,DEM,63410,Colina,25123,5,suplente,não eleito,Patricia Balbino,Patricia Domingas Balbino,42.0,feminino,ensino medio completo,outros,parda,0.0,0.0,0.0,0.0,0.0,0.0,920.0
2020,SP,vereador,DEM,63452,Conchal,25000,416,suplente,não eleito,Delegado Balbão,Otavio Ferreira Balbao Junior,54.0,masculino,ensino superior completo,advogado,branca,0.0,0.0,0.0,0.0,0.0,0.0,4320.0
2020,SP,vereador,DEM,63452,Conchal,25222,459,eleito por qp,eleito,Ito,Airton Correa Da Costa,54.0,masculino,ensino medio completo,comerciante,branca,0.0,0.0,0.0,0.0,0.0,0.0,3455.0
2020,SP,vereador,DEM,63452,Conchal,25555,47,suplente,não eleito,Charles Moreno,Charles Dos Santos Maria,32.0,masculino,ensino medio completo,servidor publico municipal,parda,0.0,0.0,0.0,0.0,0.0,0.0,169.0
2020,SP,vereador,DEM,63495,Cordeirópolis,25005,86,suplente,não eleito,Rinaldo Dias Ramos,Rinaldo Dias Ramos,55.0,masculino,ensino fundamental completo,comerciante,branca,0.0,0.0,0.0,0.0,0.0,0.0,4634.0
2020,SP,vereador,DEM,63495,Cordeirópolis,25678,198,suplente,não eleito,Valmir,Valmir Sanches,54.0,masculino,ensino medio completo,outros,branca,0.0,0.0,0.0,0.0,0.0,0.0,1329.5
2020,SP,vereador,DEM,63495,Cordeirópolis,25777,138,suplente,não eleito,Baía Tapeceiro,Adriano Baía De Cristo,41.0,masculino,ensino fundamental completo,tapeceiro,branca,0.0,0.0,0.0,0.0,0.0,0.0,6392.5
2020,SP,vereador,DEM,63495,Cordeirópolis,25551,37,suplente,não eleito,Alencar (Buiu),Alencar Teodoro De Oliveira,45.0,masculino,ensino fundamental completo,aposentado (exceto servidor publico),parda,0.0,0.0,0.0,0.0,0.0,0.0,1152.0
2020,SP,vereador,DEM,63495,Cordeirópolis,25355,68,suplente,não eleito,Rose Do Uber,Roseli Cristina Dos Santos,43.0,feminino,ensino fundamental completo,motorista particular,branca,0.0,0.0,0.0,0.0,0.0,0.0,1329.5
2020,SP,vereador,DEM,63495,Cordeirópolis,25123,16,suplente,não eleito,Layla Penas,Layla Thamara Gonçalves Penas,27.0,feminino,ensino superior completo,professor de ensino fundamental,parda,0.0,0.0,0.0,0.0,0.0,0.0,1114.0
2020,SP,vereador,DEM,63517,Coroados,25200,78,suplente,não eleito,Dalva Do Paraná,Dalva Aparecida De Oliveira Molinari,56.0,feminino,ensino fundamental incompleto,vendedor de comercio varejista e atacadista,branca,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,SP,vereador,DEM,63517,Coroados,25125,42,suplente,não eleito,Contra Pino,Jose Antonio Pereira,66.0,masculino,ensino fundamental completo,servidor publico municipal,parda,0.0,0.0,0.0,0.0,0.0,0.0,330.0
2020,SP,vereador,DEM,63517,Coroados,25024,66,suplente,não eleito,Rodrigão Do Ari,Ricardo Rodrigo Pedroso,43.0,masculino,ensino fundamental completo,outros,preta,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,SP,prefeito,DEM,63533,Coronel Macedo,25,1696,eleito,não eleito,Betinho,José Roberto Santinoni Veiga,38.0,masculino,ensino medio completo,comerciante,branca,0.0,0.0,0.0,0.0,0.0,0.0,19271.0
2020,SP,prefeito,DEM,63550,Corumbataí,25,1479,eleito,não eleito,Leandro Martinez,Leandro Martinez,48.0,masculino,ensino superior completo,comerciante,branca,0.0,0.0,0.0,0.0,0.0,0.0,28809.16
2020,SP,vereador,DEM,63550,Corumbataí,25777,14,suplente,não eleito,Luciana Bernardinelli,Luciana Aparecida Bernardinelli De Andrade,43.0,feminino,ensino fundamental completo,cozinheiro,branca,0.0,0.0,0.0,0.0,0.0,0.0,902.92
2020,SP,vereador,DEM,63550,Corumbataí,25700,147,eleito por qp,eleito,Dani Borgo,Daniel Zaine Borgo,36.0,masculino,ensino superior completo,corretor de imoveis seguros titulos e valores,branca,0.0,0.0,0.0,0.0,0.0,0.0,1490.94
2020,SP,vereador,DEM,63576,Cosmópolis,25222,51,nao eleito,não eleito,Halisson Lira,Halisson Lira Nascimento,33.0,masculino,ensino medio completo,representante comercial,branca,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,SP,vereador,DEM,63576,Cosmópolis,25150,131,nao eleito,não eleito,Magnun,Nelson Takane Matsunaga,70.0,masculino,ensino medio completo,aposentado (exceto servidor publico),branca,0.0,0.0,0.0,0.0,0.0,0.0,510.0
2020,SP,vereador,DEM,63576,Cosmópolis,25250,23,nao eleito,não eleito,Mara Luca,Mara Rosana Silva,52.0,feminino,ensino medio completo,agente administrativo,branca,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,SP,vereador,DEM,63576,Cosmópolis,25789,96,nao eleito,não eleito,Guerino Do Cantinho Da Costela,Guerino Crepaldi,63.0,masculino,ensino fundamental completo,aposentado (exceto servidor publico),branca,0.0,0.0,0.0,0.0,0.0,0.0,2000.0
2020,SP,vereador,DEM,63576,Cosmópolis,25127,7,nao eleito,não eleito,Lecticia Borghi,Lecticia Borghi Marques,28.0,feminino,ensino medio completo,outros,parda,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,SP,prefeito,DEM,63592,Cosmorama,25,2227,nao eleito,não eleito,Marineide,Marineide Aura De Souza,58.0,feminino,ensino superior completo,servidor publico federal,branca,0.0,15000.0,15000.0,0.0,15000.0,0.0,19499.5
2020,SP,vereador,DEM,63592,Cosmorama,25678,189,eleito por qp,eleito,Carlim Barreto,Francisco Carlos De Rezende,67.0,masculino,ensino fundamental incompleto,aposentado (exceto servidor publico),branca,0.0,0.0,0.0,0.0,0.0,0.0,615.4300000000001
2020,SP,vereador,DEM,63592,Cosmorama,25530,71,suplente,não eleito,Neno Correa,Devair José Correa,47.0,masculino,ensino fundamental incompleto,outros,branca,0.0,0.0,0.0,0.0,0.0,0.0,615.4300000000001
2020,SP,vereador,DEM,63592,Cosmorama,25333,36,suplente,não eleito,Teila,Teila Luciani Marques Da Rocha,40.0,feminino,ensino superior incompleto,estudante bolsista estagiario e assemelhados,branca,0.0,0.0,0.0,0.0,0.0,0.0,615.4300000000001
2020,SP,vereador,DEM,63614,Cotia,25000,52,nao eleito,não eleito,Rita Cabeleireira,Rita Oliveira Santos,57.0,feminino,ensino fundamental completo,cabeleireiro e barbeiro,parda,27.53,0.0,27.53,0.0,0.0,27.53,0.0
2020,SP,vereador,DEM,63630,Cravinhos,25678,226,eleito por media,eleito,Diego Souza Cabeleireiro,Diego Gonçalves De Souza,33.0,masculino,ensino medio completo,cabeleireiro e barbeiro,branca,0.0,0.0,0.0,0.0,0.0,0.0,5010.9
2020,SP,vereador,DEM,63630,Cravinhos,25345,71,suplente,não eleito,Eliana Orteiro Roncolato,Eliana De Lazaro Orteiro,54.0,feminino,ensino fundamental completo,artesao,branca,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,SP,vereador,DEM,63630,Cravinhos,25100,34,suplente,não eleito,Marcia Rios Advogada,Marcia Rios,54.0,feminino,ensino superior completo,advogado,branca,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,SP,vereador,DEM,63630,Cravinhos,25096,92,suplente,não eleito,Luciana Pavan,Luciana Lionello Pavan,48.0,feminino,ensino superior completo,outros,branca,0.0,0.0,0.0,0.0,0.0,0.0,140.0
2020,SP,vereador,DEM,63630,Cravinhos,25269,45,suplente,não eleito,Tia Selma,Selma Aparecida Ferreira Calixto,43.0,feminino,ensino fundamental incompleto,servidor publico municipal,preta,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,SP,vereador,DEM,63630,Cravinhos,25111,32,suplente,não eleito,Chico Peças,Fabiano Rangel Chiquito,40.0,masculino,ensino medio completo,comerciante,branca,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,SP,vereador,DEM,63630,Cravinhos,25555,41,suplente,não eleito,Nego Mattei,Jose Angelo Goes Mattei Junior,46.0,masculino,ensino superior completo,publicitario,branca,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,SP,vereador,DEM,63657,Cristais Paulista,25678,37,nao eleito,não eleito,Marcio Neguim,Marcio Jose Da Silva,44.0,masculino,ensino medio incompleto,outros,parda,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,SP,vereador,DEM,63657,Cristais Paulista,25015,46,nao eleito,não eleito,Berê,Viviane Sebastião,30.0,feminino,ensino fundamental completo,outros,preta,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,SP,vereador,DEM,63673,Cruzália,25001,108,eleito por qp,eleito,Joao Antonio Popp,Joao Antonio Popp,48.0,masculino,ensino fundamental incompleto,vereador,branca,0.0,0.0,0.0,0.0,0.0,0.0,73.5
2020,SP,vereador,DEM,63690,Cruzeiro,25321,120,suplente,não eleito,Marcos Chavante,Marcos Cordeiro Chavante,56.0,masculino,ensino superior incompleto,outros,branca,0.0,0.0,0.0,0.0,0.0,0.0,680.0
2020,SP,vereador,DEM,63690,Cruzeiro,25500,332,suplente,não eleito,Fabiano Bicudo,Fabiano José Santos Lourenço,46.0,masculino,ensino superior completo,empresario,branca,0.0,0.0,0.0,0.0,0.0,0.0,5379.55
2020,SP,vereador,DEM,63690,Cruzeiro,25038,257,suplente,não eleito,Dra Vitória,Vitória De Fátima Jacob Mendes Leal Costa,63.0,feminino,ensino superior completo,medico,branca,0.0,0.0,0.0,0.0,0.0,0.0,3599.55
2020,SP,vereador,DEM,63690,Cruzeiro,25234,368,suplente,não eleito,Luana Enfermeira,Luana Maria Lima Pires Junqueira,32.0,feminino,ensino superior completo,enfermeiro,branca,0.0,0.0,0.0,0.0,0.0,0.0,699.55
2020,SP,vereador,DEM,63711,Cubatão,25118,9,nao eleito,não eleito,Margarida Magal,Margarida Alves Romig,55.0,feminino,ensino medio completo,agente de saude e sanitarista,parda,0.0,0.0,0.0,0.0,0.0,0.0,1416.22
2020,SP,vereador,DEM,63711,Cubatão,25250,33,nao eleito,não eleito,Lucia Do Salão,Lucilene Maria Cardoso Da Silva,42.0,feminino,ensino medio completo,cabeleireiro e barbeiro,branca,0.0,0.0,0.0,0.0,0.0,0.0,1416.22
2020,SP,vereador,DEM,63754,Descalvado,25666,323,eleito por media,eleito,Pinho Da Cabana,Luiz Antonio Do Pinho,64.0,masculino,ensino medio completo,outros,branca,0.0,0.0,0.0,0.0,0.0,0.0,492.0
2020,SP,vereador,DEM,63754,Descalvado,25831,35,suplente,não eleito,Jorge Da Pizzaria,Jorge Luis Russi,54.0,masculino,ensino medio completo,outros,branca,0.0,0.0,0.0,0.0,0.0,0.0,72.0
2020,SP,vereador,DEM,63754,Descalvado,25167,3,suplente,não eleito,Penha Franzin,Maria Angelica Da Penha Franzin,59.0,feminino,ensino medio incompleto,outros,branca,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,SP,vereador,DEM,63754,Descalvado,25123,8,suplente,não eleito,Paulinho Filla,Antonio Paulo Dos Santos Filla,50.0,masculino,ensino medio completo,outros,branca,0.0,0.0,0.0,0.0,0.0,0.0,72.0
2020,SP,vereador,DEM,63754,Descalvado,25130,42,suplente,não eleito,Elizeu Ferreira,Elizeu Ferreira Da Silva,35.0,masculino,ensino medio completo,outros,branca,0.0,0.0,0.0,0.0,0.0,0.0,72.0
2020,SP,vereador,DEM,63770,Diadema,25622,520,suplente,não eleito,Edilson Do Cajado,Edilson Melo Dos Santos,53.0,masculino,le e escreve,aposentado (exceto servidor publico),parda,0.0,1494.6,1494.6,0.0,1494.6,0.0,0.0
2020,SP,vereador,DEM,63770,Diadema,25111,171,suplente,não eleito,Sabiá Da Radio,Manoel Leitão Galdino,50.0,masculino,ensino fundamental completo,locutor e comentarista de radio e televisao e radialista,branca,0.0,1494.6,1494.6,0.0,1494.6,0.0,0.0
2020,SP,vereador,DEM,63770,Diadema,25100,121,suplente,não eleito,Sheila Macaria,Sheila Macaria Dos Santos Gomes,47.0,feminino,ensino superior completo,psicologo,parda,0.0,1424.6,1424.6,0.0,1424.6,0.0,0.0
2020,SP,vereador,DEM,63770,Diadema,25677,371,suplente,não eleito,Titio Do Povo,Antonio Bomfim De Melo,65.0,masculino,ensino fundamental completo,servidor publico municipal,branca,0.0,1494.6,1494.6,0.0,1494.6,0.0,4980.0
2020,SP,vereador,DEM,63770,Diadema,25633,254,suplente,não eleito,Enfermeira Claudete,Claudete Ferreira Da Silva,52.0,feminino,ensino superior completo,servidor publico municipal,parda,0.0,1494.6,1494.6,0.0,1494.6,0.0,2126.45
2020,SP,vereador,DEM,63770,Diadema,25789,190,suplente,não eleito,Professor Fernando,Fernando Dias Da Costa,50.0,masculino,ensino superior completo,professor de ensino fundamental,branca,0.0,1382.1,1382.1,0.0,1382.1,0.0,0.0
2020,SP,vereador,DEM,63770,Diadema,25800,954,suplente,não eleito,Jorginho Lima,Jorge Luiz Ferreira De Lima,48.0,masculino,ensino superior completo,servidor publico municipal,branca,0.0,1855.85,1855.85,0.0,1855.85,0.0,0.0
2020,SP,vereador,DEM,63770,Diadema,25300,471,suplente,não eleito,Dj. Puffe,Renan Vinicius Salveti,34.0,masculino,ensino medio completo,musico,parda,0.0,1494.6,1494.6,0.0,1494.6,0.0,3100.0
2020,SP,vereador,DEM,63770,Diadema,25010,78,suplente,não eleito,Paty Da Hora ,Patricia Aparecida Pereira Kroupa,33.0,feminino,ensino superior incompleto,estudante bolsista estagiario e assemelhados,preta,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,SP,vereador,DEM,63770,Diadema,25250,1681,eleito por media,eleito,Lucas Almeida,Lucas Almeida Gomes,25.0,masculino,ensino medio completo,outros,parda,0.0,2519.6,2519.6,0.0,2519.6,0.0,4463.9
2020,SP,vereador,DEM,63770,Diadema,25777,119,suplente,não eleito,Leonardo Juventude,Leonardo Ivamoto Gonçalves,18.0,masculino,ensino medio incompleto,estudante bolsista estagiario e assemelhados,branca,0.0,868.6,868.6,0.0,868.6,0.0,13400.0
2020,SP,vereador,DEM,61123,Dirce Reis,25123,17,nao eleito,não eleito,Fernando Junio,Fernando Junio Da Silva,31.0,masculino,ensino superior completo,servidor publico municipal,branca,0.0,0.0,0.0,0.0,0.0,0.0,629.2
2020,SP,vereador,DEM,63797,Divinolândia,25025,185,suplente,não eleito,Devaldo Bacetti,Devaldo Bacetti,68.0,masculino,ensino fundamental incompleto,agricultor,branca,0.0,0.0,0.0,0.0,0.0,0.0,1405.0
2020,SP,vereador,DEM,63797,Divinolândia,25555,336,eleito por qp,eleito,Jaqueline Grespan,Jaqueline Lucia Grespan Martins,56.0,feminino,ensino medio completo,agente administrativo,branca,0.0,0.0,0.0,0.0,0.0,0.0,825.0
2020,SP,vereador,DEM,63797,Divinolândia,25444,148,suplente,não eleito,Olacir Raspante,Olacir Donizete Raspante,53.0,masculino,ensino fundamental incompleto,agricultor,branca,0.0,0.0,0.0,0.0,0.0,0.0,895.0
2020,SP,vereador,DEM,63797,Divinolândia,25100,26,suplente,não eleito,Ronaldo Solda,Ronaldo Donizetti Da Cruz,45.0,masculino,ensino fundamental incompleto,serralheiro,parda,0.0,0.0,0.0,0.0,0.0,0.0,75.0
2020,SP,vereador,DEM,63797,Divinolândia,25111,18,suplente,não eleito,Aninha Da Live,Ana Paula Aparecida Da Silva,38.0,feminino,ensino fundamental incompleto,manicure e maquilador,branca,0.0,0.0,0.0,0.0,0.0,0.0,95.0
2020,SP,vereador,DEM,63797,Divinolândia,25000,246,eleito por media,eleito,Diego Borges,Diego Felipe Borges,34.0,masculino,ensino superior completo,vereador,parda,0.0,0.0,0.0,0.0,0.0,0.0,2975.0
2020,SP,vereador,DEM,63797,Divinolândia,25123,48,suplente,não eleito,Juliana Valente,Juliana Fernandes Valente,30.0,feminino,ensino fundamental completo,vendedor de comercio varejista e atacadista,branca,0.0,0.0,0.0,0.0,0.0,0.0,295.0
2020,SP,vereador,DEM,63819,Dobrada,25100,61,nao eleito,não eleito,Marli Cavalier,Marly Cavalier,49.0,feminino,ensino medio completo,outros,branca,0.0,0.0,0.0,0.0,0.0,0.0,376.0
2020,SP,vereador,DEM,63819,Dobrada,25025,74,nao eleito,não eleito,Sandro,Sandro Donizete Alves,50.0,masculino,ensino medio completo,operador de implemento de agricultura pecuaria e exploracao florestal,branca,0.0,0.0,0.0,0.0,0.0,0.0,309.0
2020,SP,vereador,DEM,63819,Dobrada,25777,7,nao eleito,não eleito,Jucinei,Jucinei Luiz Do Nascimento,40.0,masculino,ensino medio completo,operador de implemento de agricultura pecuaria e exploracao florestal,branca,0.0,0.0,0.0,0.0,0.0,0.0,309.0
2020,SP,prefeito,DEM,63835,Dois Córregos,25,4932,nao eleito,não eleito,Humberto Soffner,Humberto Henrique Soffner,50.0,masculino,ensino superior completo,policial militar,branca,0.0,0.0,0.0,0.0,0.0,0.0,30000.0
2020,SP,vereador,DEM,63878,Dourado,25333,32,nao eleito,não eleito,Dete Stella,Claudete De Fatima Stella,60.0,feminino,ensino fundamental incompleto,outros,branca,0.0,0.0,0.0,0.0,0.0,0.0,170.0
2020,SP,vereador,DEM,63878,Dourado,25734,3,nao eleito,não eleito,Laine,Roslaine Aparecida Hellmeister,58.0,feminino,ensino medio completo,vendedor pracista representante caixeiro-viajante e assemelhados,branca,0.0,0.0,0.0,0.0,0.0,0.0,170.0
2020,SP,vereador,DEM,63894,Dracena,25193,67,suplente,não eleito,Sitta Bombeiro,Augusto César Sitta,54.0,masculino,ensino medio completo,bombeiro militar,branca,0.0,0.0,0.0,0.0,0.0,0.0,67.5
2020,SP,vereador,DEM,63894,Dracena,25168,254,suplente,não eleito,Fernando Gomes,José Fernando Gomes Dos Santos,55.0,masculino,ensino medio completo,outros,branca,0.0,0.0,0.0,0.0,0.0,0.0,1237.5
2020,SP,vereador,DEM,63894,Dracena,25001,45,suplente,não eleito,Sérgio Eduardo Corretor,Sérgio Eduardo Lourenço,54.0,masculino,ensino medio completo,outros,branca,0.0,0.0,0.0,0.0,0.0,0.0,77.6
2020,SP,vereador,DEM,63894,Dracena,25444,16,suplente,não eleito,Fran Vigia,Francilene Belo Evaristo,50.0,feminino,ensino superior completo,servidor publico municipal,parda,0.0,0.0,0.0,0.0,0.0,0.0,67.5
2020,SP,vereador,DEM,63894,Dracena,25111,67,suplente,não eleito,Rosana Falcão,Rosana De Jesus Falcão,50.0,feminino,ensino medio completo,cabeleireiro e barbeiro,branca,0.0,0.0,0.0,0.0,0.0,0.0,67.5
2020,SP,vereador,DEM,63894,Dracena,25555,41,suplente,não eleito,Marcelo Aniceto,Marcelo Aniceto Pereira Bueno,48.0,masculino,ensino medio completo,outros,branca,0.0,0.0,0.0,0.0,0.0,0.0,67.5
2020,SP,vereador,DEM,63894,Dracena,25007,230,suplente,não eleito,Bruno Brandino,Bruno Tiago Da Silva Brandino,38.0,masculino,ensino superior completo,servidor publico estadual,branca,0.0,0.0,0.0,0.0,0.0,0.0,2522.49
2020,SP,vereador,DEM,63894,Dracena,25456,47,suplente,não eleito,Cris Marques Da Rádio,Creusa Marques Sobreira Faraco,64.0,feminino,ensino medio completo,jornalista e redator,branca,0.0,0.0,0.0,0.0,0.0,0.0,367.5
2020,SP,vereador,DEM,63894,Dracena,25123,121,suplente,não eleito,Maykel André,Maykel André Vicioli Dos Santos,43.0,masculino,ensino medio completo,auxiliar de escritorio e assemelhados,branca,0.0,0.0,0.0,0.0,0.0,0.0,2696.95
2020,SP,vereador,DEM,63894,Dracena,25025,39,suplente,não eleito,Leandro Agra,Leandro Rodrigues Agra,41.0,masculino,ensino medio completo,vendedor de comercio varejista e atacadista,branca,0.0,0.0,0.0,0.0,0.0,0.0,67.5
2020,SP,vereador,DEM,63916,Duartina,25123,116,eleito por media,eleito,Sidnei Verdureiro,Sidnei Doretto,57.0,masculino,ensino medio completo,agricultor,branca,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,SP,vereador,DEM,63916,Duartina,25111,89,suplente,não eleito,Gláucea Enfermeira,Glaucea Fernanda Rosa Bissoli,35.0,feminino,ensino superior completo,enfermeiro,branca,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,SP,vereador,DEM,63916,Duartina,25025,57,suplente,não eleito,Ricardinho Xixarro,Ricardo Cordeiro Da Silva,27.0,masculino,ensino medio completo,servidor publico municipal,parda,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,SP,vereador,DEM,63932,Dumont,25195,12,suplente,não eleito,Maria Imaculada,Maria Imaculada Barba,62.0,feminino,ensino medio completo,aposentado (exceto servidor publico),preta,0.0,0.0,0.0,0.0,0.0,0.0,350.0
2020,SP,vereador,DEM,63932,Dumont,25100,35,suplente,não eleito,Roda Brasil,Laudenor Jose Da Silva,45.0,masculino,ensino fundamental completo,outros,branca,0.0,0.0,0.0,0.0,0.0,0.0,350.0
2020,SP,vereador,DEM,63932,Dumont,25500,39,suplente,não eleito,Patricia Blanco,Patricia Leontina Blanco,41.0,feminino,ensino medio incompleto,outros,branca,0.0,0.0,0.0,0.0,0.0,0.0,350.0
2020,SP,vereador,DEM,63932,Dumont,25460,23,suplente,não eleito,Marquinho,Marcos Antonio Dos Santos,38.0,masculino,ensino superior completo,industrial,preta,0.0,0.0,0.0,0.0,0.0,0.0,350.0
2020,SP,vereador,DEM,63932,Dumont,25555,121,suplente,não eleito,Ranieri Fernando Rosa,Ranieri Fernando Rosa,32.0,masculino,ensino medio completo,outros,preta,0.0,0.0,0.0,0.0,0.0,0.0,350.0
2020,SP,vereador,DEM,63975,Eldorado,25678,55,suplente,não eleito,Esmael,Esmael Coutinho,69.0,masculino,le e escreve,motorista de veiculos de transporte coletivo de passageiros,branca,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,SP,vereador,DEM,63975,Eldorado,25234,28,suplente,não eleito,Neta,Dimacilde Camargo,47.0,feminino,le e escreve,dona de casa,parda,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,SP,vereador,DEM,63975,Eldorado,25123,127,suplente,não eleito,Katia Crudo,Katia Cilene Crudo Novaes,47.0,feminino,ensino superior completo,professor de ensino fundamental,branca,0.0,0.0,0.0,0.0,0.0,0.0,5000.0
2020,SP,vereador,DEM,63975,Eldorado,25444,87,suplente,não eleito,Monica Ferreira,Monica Cristina Ferreira Da Silva,33.0,feminino,ensino medio completo,outros,parda,0.0,0.0,0.0,0.0,0.0,0.0,60.0
2020,SP,vereador,DEM,63975,Eldorado,25625,86,suplente,não eleito,Pura Buxa,Marcio Jose Siqueira Da Luz,39.0,masculino,ensino medio completo,mecanico de manutencao,parda,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,SP,vereador,DEM,63991,Elias Fausto,25603,102,suplente,não eleito,Celso Peressin,Celso Donisete Peressin,53.0,masculino,ensino fundamental completo,carpinteiro marceneiro e assemelhados,branca,0.0,0.0,0.0,0.0,0.0,0.0,427.0
2020,SP,vereador,DEM,63991,Elias Fausto,25111,49,suplente,não eleito,Ismael Jatobá,Ismael Mamede Casim,54.0,masculino,ensino medio completo,comerciante,preta,0.0,0.0,0.0,0.0,0.0,0.0,392.0
2020,SP,vereador,DEM,63991,Elias Fausto,25183,17,suplente,não eleito,Marcio Lanches,Marcio Antonio Ferreira De Sousa,49.0,masculino,ensino medio completo,motorista de veiculos de transporte coletivo de passageiros,branca,0.0,0.0,0.0,0.0,0.0,0.0,542.0
2020,SP,vereador,DEM,63991,Elias Fausto,25222,53,suplente,não eleito,Anacleto,Cicero Anacleto Da Silva,42.0,masculino,ensino medio completo,servidor publico municipal,parda,0.0,0.0,0.0,0.0,0.0,0.0,647.1
2020,SP,vereador,DEM,63991,Elias Fausto,25678,5,suplente,não eleito,Sidinéia Angélica,Sidinéia Angélica Aparecida De Oliveira,31.0,feminino,ensino fundamental incompleto,faxineiro,preta,0.0,0.0,0.0,0.0,0.0,0.0,392.0
2020,SP,vereador,DEM,61182,Embaúba,25222,114,eleito por media,eleito,Diú Lujan,Luiz De Jesus Lujan,67.0,masculino,ensino fundamental completo,outros,branca,0.0,0.0,0.0,0.0,0.0,0.0,600.0
2020,SP,vereador,DEM,61182,Embaúba,25555,78,suplente,não eleito,Marines Pagliuco,Maria Ines Pagliuco Barbosa,61.0,feminino,ensino superior completo,aposentado (exceto servidor publico),branca,0.0,0.0,0.0,0.0,0.0,0.0,600.0
2020,SP,vereador,DEM,61182,Embaúba,25250,120,eleito por qp,eleito,Vando Marostega,Vanderson Donizeti Marostega,39.0,masculino,ensino medio completo,servidor publico municipal,branca,0.0,0.0,0.0,0.0,0.0,0.0,600.0
2020,SP,vereador,DEM,64017,Embu das Artes,25123,19,nao eleito,não eleito,Nunes,Edivaldo Nunes,53.0,masculino,ensino fundamental incompleto,encanador soldador chapeador e caldeireiro,branca,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,SP,vereador,DEM,64017,Embu das Artes,25333,112,nao eleito,não eleito,Tonhão,Antonio Carlos Figueredo Do Carmo,65.0,masculino,ensino fundamental completo,motorista particular,parda,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,SP,vereador,DEM,64017,Embu das Artes,25888,65,nao eleito,não eleito,Edna Da Saude,Edna Aparecida Epifania De Moraes,47.0,feminino,ensino medio completo,agente de saude e sanitarista,branca,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,SP,vereador,DEM,64017,Embu das Artes,25100,12,nao eleito,não eleito,Mayra Corretora,Maria Das Graças Alves Bastos,47.0,feminino,ensino medio completo,corretor de imoveis seguros titulos e valores,branca,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,SP,vereador,DEM,64017,Embu das Artes,25300,83,nao eleito,não eleito,Claudio Neves,Claudio Lauro Das Neves,44.0,masculino,ensino superior completo,agente postal,parda,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,SP,vereador,DEM,64017,Embu das Artes,25111,34,nao eleito,não eleito,Bispa Adriana Rodrigues,Adriana Silva Rodrigues,43.0,feminino,ensino medio completo,outros,branca,0.0,0.0,0.0,0.0,0.0,0.0,490.6
2020,SP,vereador,DEM,64017,Embu das Artes,25800,6,nao eleito,não eleito,Montanha,Joao Marcos Souza De Oliveira,22.0,masculino,ensino medio completo,comerciante,preta,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,SP,vereador,DEM,64033,Embu-Guaçu,25888,73,suplente,não eleito,Jandira Do Mossoró,Maria Jandira De Souza Cavalcante,52.0,feminino,ensino fundamental completo,cozinheiro,parda,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,SP,vereador,DEM,64033,Embu-Guaçu,25789,18,suplente,não eleito,David,David Ribeiro,59.0,masculino,ensino fundamental completo,outros,branca,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,SP,vereador,DEM,64033,Embu-Guaçu,25563,22,suplente,não eleito,Tia Neide Monitora,Neide Aparecida Da Silva Moura E Silva,57.0,feminino,ensino medio completo,cozinheiro,parda,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,SP,vereador,DEM,64033,Embu-Guaçu,25444,22,suplente,não eleito,Cidinha Baixinha,Aparecida Da Glória Da Silva,41.0,feminino,ensino medio incompleto,dona de casa,branca,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,SP,vereador,DEM,64050,Estrela d'Oeste,25279,55,suplente,não eleito,Fabiano,Fabiano Carlos Ferreira,42.0,masculino,ensino medio completo,operador de aparelhos de producao industrial,branca,0.0,0.0,0.0,0.0,0.0,0.0,237.16000000000003
